statId,playerId,playerName,primaryPosition,positionGroup,clubName,seasonKey,status,ovr,confidence,minutesPlayed,appearances,finishing,shotPower,shotAccuracy,positioning,attackingMovement,shortPassing,longPassing,vision,crossing,throughBalls,chanceCreation,tackling,interceptions,marking,defensiveAwareness,positioningDef,blocks,aerialAbility,dribbling,ballControl,composure,stamina,strength,pace,acceleration,workRate,gkReflexes,gkHandling,gkPositioning,gkKicking,gkClaims
laliga-stat-7528-2021-2022,laliga-p-7528,Martín Cáceres,CB,DEFENDER,Levante UD,2021-2022,RATED,68,0.65,669,10,57.0,58.0,57.0,60.0,60.0,76.0,75.0,76.0,75.0,75.0,76.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,66.0,66.0,66.0,66.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8678-2021-2022,laliga-p-8678,Martín Merquelanz,ST,ATTACKER,Rayo Vallecano,2021-2022,RATED,68,0.24,176,4,70.0,69.0,70.0,69.0,66.0,59.0,60.0,59.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,61.0,60.0,67.0,66.0,65.0,60.0,61.0,61.0,61.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9-2021-2022,laliga-p-9,Martín Montoya,CB,DEFENDER,Real Betis,2021-2022,RATED,84,0.58,519,6,63.0,63.0,63.0,68.0,64.0,75.0,74.0,75.0,74.0,74.0,75.0,88.0,87.0,86.0,87.0,86.0,85.0,81.0,79.0,79.0,76.0,65.0,66.0,67.0,67.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9783-2021-2022,laliga-p-9783,Martín Zubimendi,CM,MIDFIELDER,Real Sociedad,2021-2022,RATED,83,0.99,2585,36,67.0,69.0,67.0,69.0,74.0,85.0,83.0,84.0,82.0,83.0,84.0,84.0,83.0,82.0,83.0,82.0,81.0,84.0,75.0,75.0,77.0,85.0,83.0,83.0,83.0,85.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9200-2021-2022,laliga-p-9200,Unknown Player,CM,MIDFIELDER,Atlético de Madrid,2021-2022,RATED,62,0.83,1052,29,86.0,83.0,85.0,80.0,75.0,59.0,60.0,60.0,60.0,60.0,60.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,67.0,66.0,65.0,58.0,59.0,60.0,60.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1885-2021-2022,laliga-p-1885,Unknown Player,CM,MIDFIELDER,Real Sociedad,2021-2022,RATED,64,0.24,270,3,62.0,62.0,62.0,63.0,61.0,65.0,65.0,65.0,66.0,65.0,65.0,61.0,61.0,61.0,61.0,61.0,62.0,61.0,66.0,66.0,65.0,61.0,61.0,61.0,61.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-6235-2021-2022,laliga-p-6235,Mathías Olivera,CB,DEFENDER,Getafe CF,2021-2022,RATED,89,0.99,2807,32,62.0,65.0,62.0,68.0,74.0,65.0,65.0,65.0,65.0,65.0,65.0,93.0,92.0,90.0,92.0,90.0,89.0,93.0,81.0,81.0,84.0,93.0,90.0,91.0,91.0,93.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-4332-2021-2022,laliga-p-4332,Matt Miazga,CB,DEFENDER,Deportivo Alavés,2021-2022,RATED,80,0.69,831,11,62.0,63.0,63.0,66.0,64.0,68.0,68.0,68.0,68.0,68.0,68.0,84.0,83.0,83.0,83.0,83.0,82.0,79.0,75.0,74.0,73.0,67.0,67.0,68.0,68.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-18024-2021-2022,laliga-p-18024,Matthew Hoppe,ST,ATTACKER,RCD Mallorca,2021-2022,RATED,69,0.24,129,5,71.0,70.0,71.0,70.0,66.0,57.0,58.0,58.0,59.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,60.0,59.0,68.0,68.0,66.0,59.0,60.0,60.0,60.0,59.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25579-2021-2022,laliga-p-25579,Matías Arezo,ST,ATTACKER,Granada CF,2021-2022,RATED,72,0.26,156,8,77.0,75.0,77.0,74.0,69.0,55.0,56.0,55.0,57.0,56.0,55.0,68.0,68.0,68.0,68.0,68.0,68.0,65.0,66.0,66.0,65.0,57.0,58.0,59.0,59.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-20682-2021-2022,laliga-p-20682,Matías Dituro,GK,GOALKEEPER,RC Celta,2021-2022,RATED,67,0.99,3420,38,54.0,58.0,55.0,58.0,70.0,61.0,62.0,61.0,62.0,62.0,61.0,46.0,48.0,49.0,48.0,49.0,50.0,60.0,69.0,69.0,74.0,93.0,91.0,90.0,90.0,84.0,68.0,68.0,68.0,63.0,68.0
laliga-stat-6229-2021-2022,laliga-p-6229,Mauro Arambarri,CM,MIDFIELDER,Getafe CF,2021-2022,RATED,77,0.99,2667,31,61.0,64.0,61.0,67.0,73.0,72.0,72.0,72.0,71.0,72.0,72.0,73.0,73.0,72.0,73.0,72.0,72.0,78.0,80.0,80.0,82.0,91.0,88.0,89.0,89.0,87.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2310-2021-2022,laliga-p-2310,Maxime Gonalons,CM,MIDFIELDER,Granada CF,2021-2022,RATED,74,0.95,1555,25,60.0,61.0,60.0,64.0,65.0,74.0,73.0,74.0,73.0,73.0,74.0,81.0,81.0,80.0,81.0,80.0,79.0,79.0,72.0,72.0,72.0,73.0,72.0,73.0,73.0,74.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-6200-2021-2022,laliga-p-6200,Maximiliano Gómez,ST,ATTACKER,Valencia CF,2021-2022,RATED,76,0.99,1960,29,76.0,77.0,76.0,76.0,77.0,54.0,56.0,55.0,56.0,56.0,55.0,63.0,63.0,63.0,63.0,63.0,64.0,67.0,74.0,73.0,75.0,78.0,77.0,78.0,78.0,75.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2628-2021-2022,laliga-p-2628,Memphis Depay,ST,ATTACKER,FC Barcelona,2021-2022,RATED,91,0.99,1847,28,98.0,96.0,96.0,92.0,89.0,72.0,71.0,72.0,71.0,71.0,72.0,52.0,53.0,54.0,53.0,54.0,55.0,59.0,78.0,78.0,78.0,75.0,75.0,76.0,76.0,71.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8590-2021-2022,laliga-p-8590,Mickaël Malsa,CM,MIDFIELDER,Levante UD,2021-2022,RATED,73,0.85,1135,26,65.0,64.0,65.0,64.0,64.0,77.0,76.0,76.0,75.0,76.0,76.0,82.0,81.0,80.0,81.0,80.0,80.0,76.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-14849-2021-2022,laliga-p-14849,Miguel Baeza,CM,MIDFIELDER,SD Ponferradina,2021-2022,RATED,67,0.62,419,13,69.0,68.0,69.0,69.0,65.0,69.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,66.0,65.0,66.0,66.0,63.0,69.0,69.0,66.0,57.0,59.0,59.0,59.0,59.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8706-2021-2022,laliga-p-8706,Miguel de la Fuente,ST,ATTACKER,Deportivo Alavés,2021-2022,RATED,68,0.78,826,22,70.0,69.0,70.0,69.0,66.0,55.0,56.0,55.0,57.0,56.0,55.0,59.0,59.0,60.0,59.0,60.0,60.0,59.0,64.0,64.0,64.0,60.0,61.0,61.0,61.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12474-2021-2022,laliga-p-12474,Miguel Gutiérrez,CB,DEFENDER,Real Madrid CF,2021-2022,RATED,71,0.24,262,3,59.0,59.0,59.0,63.0,61.0,78.0,77.0,77.0,76.0,77.0,77.0,71.0,71.0,70.0,71.0,70.0,70.0,69.0,72.0,72.0,71.0,65.0,66.0,66.0,66.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25856-2021-2022,laliga-p-25856,Miguel Ángel Brau,CB,DEFENDER,Granada CF,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-8730-2021-2022,laliga-p-8730,Miguel Ángel Morro,GK,GOALKEEPER,CF Fuenlabrada,2021-2022,RATED,67,0.79,1170,13,54.0,55.0,55.0,57.0,60.0,58.0,59.0,58.0,59.0,59.0,58.0,49.0,50.0,51.0,50.0,51.0,52.0,55.0,66.0,66.0,67.0,69.0,69.0,69.0,69.0,65.0,68.0,68.0,68.0,60.0,68.0
laliga-stat-25482-2021-2022,laliga-p-25482,Miguel Martín García,CB,DEFENDER,RCD Mallorca,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-4115-2021-2022,laliga-p-4115,Miguel Llambrich,CB,DEFENDER,RCD Espanyol de Barcelona,2021-2022,UNRATED,,0.05,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-25264-2021-2022,laliga-p-25264,Mika Mármol,CB,DEFENDER,FC Barcelona,2021-2022,UNRATED,,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-390-2021-2022,laliga-p-390,Mikel Balenziaga,CB,DEFENDER,Athletic Club,2021-2022,RATED,77,0.99,2026,26,60.0,62.0,60.0,64.0,68.0,69.0,69.0,69.0,69.0,69.0,69.0,78.0,77.0,77.0,77.0,77.0,76.0,79.0,76.0,76.0,77.0,81.0,80.0,80.0,80.0,80.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1592-2021-2022,laliga-p-1592,Unknown Player,CM,MIDFIELDER,Real Sociedad,2021-2022,RATED,84,0.99,2894,34,68.0,71.0,68.0,72.0,78.0,83.0,82.0,82.0,81.0,82.0,82.0,84.0,83.0,83.0,83.0,83.0,82.0,86.0,81.0,81.0,83.0,91.0,89.0,90.0,90.0,90.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-3861-2021-2022,laliga-p-3861,Mikel Oyarzabal,ST,ATTACKER,Real Sociedad,2021-2022,RATED,86,0.97,1673,22,89.0,88.0,88.0,87.0,84.0,63.0,63.0,63.0,64.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,63.0,66.0,83.0,82.0,82.0,76.0,75.0,77.0,77.0,73.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2019-2021-2022,laliga-p-2019,Mikel Vesga,CM,MIDFIELDER,Athletic Club,2021-2022,RATED,74,0.9,1355,32,68.0,68.0,68.0,67.0,68.0,77.0,76.0,77.0,76.0,76.0,77.0,81.0,80.0,80.0,80.0,80.0,79.0,77.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-92-2021-2022,laliga-p-92,Moi Gómez,CM,MIDFIELDER,Villarreal CF,2021-2022,RATED,70,0.88,1277,29,72.0,71.0,72.0,71.0,69.0,74.0,73.0,74.0,73.0,73.0,74.0,61.0,61.0,62.0,61.0,62.0,62.0,62.0,70.0,70.0,69.0,64.0,65.0,65.0,65.0,64.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-7357-2021-2022,laliga-p-7357,Ramón Rodríguez Jiménez,CM,MIDFIELDER,Real Valladolid CF,2021-2022,RATED,75,0.71,704,15,75.0,74.0,75.0,75.0,68.0,83.0,81.0,82.0,81.0,81.0,82.0,72.0,71.0,71.0,71.0,71.0,71.0,67.0,73.0,73.0,70.0,58.0,59.0,60.0,60.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-4872-2021-2022,laliga-p-4872,Mouctar Diakhaby,CB,DEFENDER,Valencia CF,2021-2022,RATED,81,0.99,1945,29,59.0,61.0,59.0,63.0,67.0,67.0,68.0,67.0,68.0,68.0,67.0,83.0,82.0,82.0,82.0,82.0,81.0,82.0,71.0,71.0,73.0,79.0,78.0,78.0,78.0,80.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1097-2021-2022,laliga-p-1097,Munir El Haddadi,ST,ATTACKER,Sevilla FC,2021-2022,RATED,77,0.66,468,16,84.0,82.0,84.0,79.0,73.0,59.0,60.0,60.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,66.0,62.0,67.0,67.0,65.0,56.0,57.0,58.0,58.0,58.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15713-2021-2022,laliga-p-15713,Myrto Uzuni,CM,MIDFIELDER,Granada CF,2021-2022,RATED,62,0.74,857,15,65.0,64.0,65.0,65.0,63.0,61.0,62.0,61.0,62.0,62.0,61.0,64.0,64.0,65.0,64.0,65.0,65.0,63.0,64.0,64.0,64.0,61.0,62.0,62.0,62.0,62.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-5383-2021-2022,laliga-p-5383,Nabil Fekir,ST,ATTACKER,Real Betis,2021-2022,RATED,83,0.99,2807,34,79.0,80.0,79.0,82.0,84.0,77.0,76.0,77.0,76.0,76.0,77.0,59.0,60.0,60.0,60.0,60.0,61.0,69.0,89.0,88.0,89.0,91.0,88.0,90.0,90.0,84.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-60-2021-2022,laliga-p-60,José Ignacio Fernández Iglesias,CB,DEFENDER,Real Madrid CF,2021-2022,RATED,80,0.94,1549,28,72.0,72.0,72.0,72.0,72.0,91.0,89.0,90.0,88.0,89.0,90.0,81.0,80.0,79.0,80.0,79.0,79.0,78.0,72.0,73.0,72.0,72.0,71.0,72.0,72.0,74.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-24684-2021-2022,laliga-p-24684,Ignacio Quintana Navarro,CM,MIDFIELDER,Sevilla FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-6014-2021-2022,laliga-p-6014,Nacho Vidal,CB,DEFENDER,CA Osasuna,2021-2022,RATED,89,0.99,2906,35,56.0,59.0,56.0,61.0,70.0,67.0,67.0,67.0,67.0,67.0,67.0,92.0,91.0,90.0,91.0,90.0,89.0,92.0,72.0,72.0,76.0,92.0,89.0,89.0,89.0,92.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25476-2021-2022,laliga-p-25476,Nahuel Tenaglia,CB,DEFENDER,Deportivo Alavés,2021-2022,RATED,88,0.78,1072,14,59.0,60.0,59.0,63.0,63.0,62.0,63.0,62.0,63.0,63.0,62.0,94.0,93.0,92.0,93.0,92.0,90.0,87.0,72.0,71.0,71.0,69.0,69.0,69.0,69.0,74.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8630-2021-2022,laliga-p-8630,Nehuen Pérez,CB,DEFENDER,Udinese,2021-2022,RATED,80,0.98,1695,20,57.0,59.0,58.0,62.0,65.0,70.0,70.0,70.0,69.0,70.0,70.0,82.0,81.0,80.0,81.0,80.0,80.0,81.0,73.0,73.0,74.0,78.0,77.0,77.0,77.0,79.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-3242-2021-2022,laliga-p-3242,Nemanja Gudelj,CM,MIDFIELDER,Sevilla FC,2021-2022,RATED,78,0.83,1040,21,60.0,60.0,60.0,60.0,61.0,88.0,86.0,87.0,85.0,86.0,87.0,85.0,85.0,84.0,85.0,84.0,83.0,78.0,60.0,62.0,60.0,62.0,62.0,61.0,61.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2548-2021-2022,laliga-p-2548,Nemanja Maksimovic,CM,MIDFIELDER,Getafe CF,2021-2022,RATED,73,0.99,2943,35,61.0,64.0,61.0,65.0,73.0,64.0,64.0,64.0,64.0,64.0,64.0,82.0,81.0,81.0,81.0,81.0,80.0,85.0,76.0,75.0,79.0,92.0,89.0,89.0,89.0,90.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1546-2021-2022,laliga-p-1546,Nemanja Radoja,CM,MIDFIELDER,Levante UD,2021-2022,RATED,72,0.86,1222,19,60.0,61.0,61.0,64.0,64.0,71.0,71.0,71.0,70.0,71.0,71.0,78.0,78.0,77.0,78.0,77.0,77.0,76.0,73.0,73.0,72.0,70.0,70.0,70.0,70.0,71.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2681-2021-2022,laliga-p-2681,Unknown Player,CM,MIDFIELDER,FC Barcelona,2021-2022,RATED,67,0.24,270,3,62.0,62.0,62.0,63.0,61.0,71.0,71.0,71.0,70.0,71.0,71.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,65.0,65.0,64.0,61.0,61.0,61.0,61.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-22799-2021-2022,laliga-p-22799,Nicolás González Iglesias,CM,MIDFIELDER,FC Barcelona,2021-2022,RATED,76,0.85,1109,27,69.0,68.0,69.0,67.0,67.0,86.0,85.0,85.0,84.0,85.0,85.0,70.0,70.0,70.0,70.0,70.0,70.0,68.0,64.0,65.0,64.0,63.0,64.0,63.0,63.0,65.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-16889-2021-2022,laliga-p-16889,Nicholas Williams Arthuer,ST,ATTACKER,Athletic Club,2021-2022,RATED,67,0.89,1325,34,69.0,69.0,69.0,68.0,67.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,64.0,64.0,64.0,64.0,65.0,64.0,64.0,63.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15071-2021-2022,laliga-p-15071,Unknown Player,CM,MIDFIELDER,Villarreal CF,2021-2022,RATED,65,0.26,158,9,66.0,65.0,66.0,64.0,62.0,68.0,68.0,68.0,68.0,68.0,68.0,71.0,71.0,71.0,71.0,71.0,71.0,67.0,59.0,60.0,58.0,55.0,57.0,56.0,56.0,59.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12140-2021-2022,laliga-p-12140,Nicolás Melamed,ST,ATTACKER,RCD Espanyol de Barcelona,2021-2022,RATED,67,0.84,1098,31,71.0,70.0,71.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,61.0,61.0,62.0,61.0,62.0,62.0,61.0,58.0,58.0,58.0,60.0,61.0,60.0,60.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-22798-2021-2022,laliga-p-22798,Nicolás Serrano,ST,ATTACKER,Athletic Club,2021-2022,RATED,74,0.61,308,14,81.0,79.0,80.0,76.0,71.0,60.0,61.0,61.0,62.0,61.0,61.0,65.0,66.0,66.0,66.0,66.0,66.0,63.0,65.0,65.0,63.0,56.0,58.0,58.0,58.0,58.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15178-2021-2022,laliga-p-15178,Nikita Iosifov,CM,MIDFIELDER,Villarreal CF,2021-2022,UNRATED,,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-12723-2021-2022,laliga-p-12723,Nikola Maras,CB,DEFENDER,Rayo Vallecano,2021-2022,RATED,79,0.79,1041,16,56.0,57.0,57.0,58.0,61.0,73.0,72.0,72.0,72.0,72.0,72.0,82.0,81.0,81.0,81.0,81.0,80.0,78.0,63.0,63.0,64.0,67.0,67.0,67.0,67.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-3499-2021-2022,laliga-p-3499,Nikola Vukcevic,CM,MIDFIELDER,Levante UD,2021-2022,RATED,68,0.24,113,6,64.0,64.0,65.0,62.0,61.0,73.0,72.0,73.0,72.0,72.0,73.0,74.0,74.0,73.0,74.0,73.0,73.0,69.0,58.0,59.0,58.0,57.0,58.0,57.0,57.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12576-2021-2022,laliga-p-12576,Njegos Petrovic,CM,MIDFIELDER,Granada CF,2021-2022,RATED,69,0.75,917,15,63.0,63.0,63.0,65.0,63.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,73.0,74.0,73.0,73.0,71.0,70.0,70.0,69.0,63.0,64.0,64.0,64.0,65.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-604-2021-2022,laliga-p-604,Manuel Agudo Durán,ST,ATTACKER,RC Celta,2021-2022,RATED,72,0.91,1382,32,74.0,73.0,73.0,72.0,70.0,67.0,67.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,65.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9224-2021-2022,laliga-p-9224,Näis Djouahra,CM,MIDFIELDER,R. Sociedad B,2021-2022,RATED,62,0.81,1009,19,62.0,62.0,62.0,63.0,62.0,61.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,65.0,64.0,64.0,62.0,63.0,63.0,63.0,62.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8048-2021-2022,laliga-p-8048,Néstor Araújo,CB,DEFENDER,RC Celta,2021-2022,RATED,78,0.99,2617,34,57.0,60.0,57.0,61.0,70.0,86.0,84.0,85.0,83.0,84.0,85.0,76.0,76.0,75.0,76.0,75.0,75.0,80.0,70.0,71.0,74.0,91.0,88.0,88.0,88.0,88.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-3-2021-2022,laliga-p-3,Oier Olazábal,GK,GOALKEEPER,RCD Espanyol de Barcelona,2021-2022,RATED,68,0.23,135,2,54.0,54.0,55.0,53.0,55.0,56.0,58.0,57.0,58.0,58.0,57.0,50.0,51.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,57.0,58.0,56.0,56.0,55.0,69.0,69.0,69.0,59.0,69.0
laliga-stat-447-2021-2022,laliga-p-447,Oier Sanjurjo,CM,MIDFIELDER,CA Osasuna,2021-2022,RATED,64,0.77,750,25,63.0,63.0,64.0,61.0,61.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,56.0,56.0,56.0,57.0,58.0,57.0,57.0,59.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-14847-2021-2022,laliga-p-14847,Oier Zarraga,CM,MIDFIELDER,Athletic Club,2021-2022,RATED,66,0.86,1151,31,65.0,65.0,65.0,63.0,63.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,58.0,59.0,59.0,60.0,61.0,60.0,60.0,62.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12609-2021-2022,laliga-p-12609,Oihan Sancet,CM,MIDFIELDER,Athletic Club,2021-2022,RATED,68,0.92,1424,27,82.0,81.0,81.0,80.0,77.0,66.0,66.0,66.0,66.0,66.0,66.0,60.0,61.0,61.0,61.0,61.0,62.0,63.0,76.0,75.0,74.0,69.0,69.0,70.0,70.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8582-2021-2022,laliga-p-8582,Okay Yokuslu,CM,MIDFIELDER,Getafe CF,2021-2022,RATED,68,0.61,463,11,63.0,62.0,63.0,62.0,61.0,72.0,72.0,72.0,71.0,72.0,72.0,76.0,76.0,75.0,76.0,75.0,75.0,71.0,61.0,61.0,60.0,58.0,59.0,59.0,59.0,62.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12180-2021-2022,laliga-p-12180,Omar Alderete,CB,DEFENDER,Valencia CF,2021-2022,RATED,89,0.99,2411,29,63.0,66.0,64.0,67.0,73.0,64.0,65.0,65.0,65.0,65.0,65.0,94.0,92.0,91.0,92.0,91.0,90.0,92.0,76.0,76.0,79.0,88.0,86.0,86.0,86.0,89.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25379-2021-2022,laliga-p-25379,Omar Faraj,ST,ATTACKER,Levante UD,2021-2022,UNRATED,,0.05,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-1000-2021-2022,laliga-p-1000,Omar Mascarell,CM,MIDFIELDER,Elche CF,2021-2022,RATED,79,0.99,2504,32,57.0,60.0,58.0,61.0,69.0,79.0,78.0,78.0,77.0,78.0,78.0,81.0,80.0,79.0,80.0,79.0,79.0,83.0,72.0,72.0,75.0,88.0,86.0,86.0,86.0,86.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25510-2021-2022,laliga-p-25510,Orbelín Pineda,CM,MIDFIELDER,RC Celta,2021-2022,RATED,67,0.25,94,7,66.0,65.0,66.0,64.0,63.0,73.0,73.0,73.0,73.0,73.0,73.0,70.0,70.0,70.0,70.0,70.0,70.0,66.0,59.0,60.0,59.0,57.0,59.0,58.0,58.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25352-2021-2022,laliga-p-25352,Oscar Medina,GK,GOALKEEPER,Deportivo Alavés,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-4814-2021-2022,laliga-p-4814,Ousmane Dembélé,ST,ATTACKER,FC Barcelona,2021-2022,RATED,71,0.91,1411,21,67.0,67.0,67.0,72.0,68.0,75.0,74.0,75.0,74.0,74.0,75.0,60.0,60.0,61.0,60.0,61.0,61.0,63.0,82.0,82.0,79.0,69.0,69.0,71.0,71.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-13046-2021-2022,laliga-p-13046,Oussama Idrissi,ST,ATTACKER,Cádiz CF,2021-2022,RATED,74,0.72,908,12,73.0,72.0,73.0,75.0,70.0,66.0,66.0,66.0,66.0,66.0,66.0,55.0,56.0,57.0,56.0,57.0,57.0,58.0,79.0,78.0,76.0,66.0,66.0,68.0,68.0,64.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-18830-2021-2022,laliga-p-18830,Pablo Cuñat,GK,GOALKEEPER,Levante UD,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-23348-2021-2022,laliga-p-23348,Pablo Gálvez,ST,ATTACKER,RCD Mallorca,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-2580-2021-2022,laliga-p-2580,Pablo Maffeo,CB,DEFENDER,RCD Mallorca,2021-2022,RATED,84,0.99,2950,35,61.0,64.0,62.0,67.0,74.0,63.0,64.0,64.0,64.0,64.0,64.0,86.0,85.0,84.0,85.0,84.0,84.0,88.0,80.0,79.0,83.0,92.0,90.0,90.0,90.0,91.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-7533-2021-2022,laliga-p-7533,Pablo Martínez,CM,MIDFIELDER,SD Huesca,2021-2022,RATED,68,0.78,923,17,68.0,67.0,68.0,67.0,66.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,68.0,66.0,66.0,65.0,62.0,63.0,63.0,63.0,64.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-724-2021-2022,laliga-p-724,Pablo Piatti,ST,ATTACKER,Elche CF,2021-2022,RATED,69,0.57,307,10,72.0,71.0,72.0,71.0,66.0,60.0,61.0,60.0,61.0,61.0,60.0,68.0,68.0,68.0,68.0,68.0,68.0,64.0,67.0,66.0,65.0,56.0,57.0,58.0,58.0,58.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25274-2021-2022,laliga-p-25274,Pablo Picón,GK,GOALKEEPER,Levante UD,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-14638-2021-2022,laliga-p-14638,Pablo Pérez,CB,DEFENDER,Sevilla FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-726-2021-2022,laliga-p-726,Francisco Alcácer,ST,ATTACKER,Villarreal CF,2021-2022,RATED,72,0.76,790,18,73.0,72.0,73.0,73.0,68.0,57.0,58.0,57.0,58.0,58.0,57.0,61.0,61.0,61.0,61.0,61.0,62.0,61.0,73.0,72.0,71.0,61.0,61.0,63.0,63.0,61.0,10.0,10.0,10.0,10.0,10.0
